"film_id","title","description","release_year","language_id","rental_duration","rental_rate","length","replacement_cost","rating","last_update","special_features","fulltext"
121,"Carol Texas","A Astounding Character Study of a Composer And a Student who must Overcome a Composer in A Monastery",2006,1,4,"2.99",151,"15.99","PG","2013-05-26 14:50:58.951","{Trailers,""Behind the Scenes""}","'astound':4 'carol':1 'charact':5 'compos':9,17 'monasteri':20 'must':14 'overcom':15 'student':12 'studi':6 'texa':2"
131,"Center Dinosaur","A Beautiful Character Study of a Sumo Wrestler And a Dentist who must Find a Dog in California",2006,1,5,"4.99",152,"12.99","PG","2013-05-26 14:50:58.951","{""Deleted Scenes""}","'beauti':4 'california':20 'center':1 'charact':5 'dentist':13 'dinosaur':2 'dog':18 'find':16 'must':15 'studi':6 'sumo':9 'wrestler':10"
154,"Clash Freddy","A Amazing Yarn of a Composer And a Squirrel who must Escape a Astronaut in Australia",2006,1,6,"2.99",81,"12.99","G","2013-05-26 14:50:58.951","{Commentaries,""Deleted Scenes""}","'amaz':4 'astronaut':16 'australia':18 'clash':1 'compos':8 'escap':14 'freddi':2 'must':13 'squirrel':11 'yarn':5"
156,"Clerks Angels","A Thrilling Display of a Sumo Wrestler And a Girl who must Confront a Man in A Baloon",2006,1,3,"4.99",164,"15.99","G","2013-05-26 14:50:58.951","{Commentaries}","'angel':2 'baloon':20 'clerk':1 'confront':15 'display':5 'girl':12 'man':17 'must':14 'sumo':8 'thrill':4 'wrestler':9"
159,"Closer Bang","A Unbelieveable Panorama of a Frisbee And a Hunter who must Vanquish a Monkey in Ancient India",2006,1,5,"4.99",58,"12.99","R","2013-05-26 14:50:58.951","{Trailers,""Behind the Scenes""}","'ancient':18 'bang':2 'closer':1 'frisbe':8 'hunter':11 'india':19 'monkey':16 'must':13 'panorama':5 'unbeliev':4 'vanquish':14"
160,"Club Graffiti","A Epic Tale of a Pioneer And a Hunter who must Escape a Girl in A U-Boat",2006,1,4,"0.99",65,"12.99","PG-13","2013-05-26 14:50:58.951","{Trailers,""Deleted Scenes""}","'boat':21 'club':1 'epic':4 'escap':14 'girl':16 'graffiti':2 'hunter':11 'must':13 'pioneer':8 'tale':5 'u':20 'u-boat':19"
170,"Command Darling","A Awe-Inspiring Tale of a Forensic Psychologist And a Woman who must Challenge a Database Administrator in Ancient Japan",2006,1,5,"4.99",120,"28.99","PG-13","2013-05-26 14:50:58.951","{""Behind the Scenes""}","'administr':20 'ancient':22 'awe':5 'awe-inspir':4 'challeng':17 'command':1 'darl':2 'databas':19 'forens':10 'inspir':6 'japan':23 'must':16 'psychologist':11 'tale':7 'woman':14"
172,"Coneheads Smoochy","A Touching Story of a Womanizer And a Composer who must Pursue a Husband in Nigeria",2006,1,7,"4.99",112,"12.99","NC-17","2013-05-26 14:50:58.951","{""Deleted Scenes"",""Behind the Scenes""}","'compos':11 'conehead':1 'husband':16 'must':13 'nigeria':18 'pursu':14 'smoochi':2 'stori':5 'touch':4 'woman':8"
187,"Cranes Reservoir","A Fanciful Documentary of a Teacher And a Dog who must Outgun a Forensic Psychologist in A Baloon Factory",2006,1,5,"2.99",57,"12.99","NC-17","2013-05-26 14:50:58.951","{Commentaries}","'baloon':20 'crane':1 'documentari':5 'dog':11 'factori':21 'fanci':4 'forens':16 'must':13 'outgun':14 'psychologist':17 'reservoir':2 'teacher':8"
229,"Devil Desire","A Beautiful Reflection of a Monkey And a Dentist who must Face a Database Administrator in Ancient Japan",2006,1,6,"4.99",87,"12.99","R","2013-05-26 14:50:58.951","{Trailers,""Behind the Scenes""}","'administr':17 'ancient':19 'beauti':4 'databas':16 'dentist':11 'desir':2 'devil':1 'face':14 'japan':20 'monkey':8 'must':13 'reflect':5"
245,"Double Wrath","A Thoughtful Yarn of a Womanizer And a Dog who must Challenge a Madman in The Gulf of Mexico",2006,1,4,"0.99",177,"28.99","R","2013-05-26 14:50:58.951","{Trailers,""Deleted Scenes"",""Behind the Scenes""}","'challeng':14 'dog':11 'doubl':1 'gulf':19 'madman':16 'mexico':21 'must':13 'thought':4 'woman':8 'wrath':2 'yarn':5"
259,"Duck Racer","A Lacklusture Yarn of a Teacher And a Squirrel who must Overcome a Dog in A Shark Tank",2006,1,4,"2.99",116,"15.99","NC-17","2013-05-26 14:50:58.951","{""Behind the Scenes""}","'dog':16 'duck':1 'lacklustur':4 'must':13 'overcom':14 'racer':2 'shark':19 'squirrel':11 'tank':20 'teacher':8 'yarn':5"
271,"Easy Gladiator","A Fateful Story of a Monkey And a Girl who must Overcome a Pastry Chef in Ancient India",2006,1,5,"4.99",148,"12.99","G","2013-05-26 14:50:58.951","{Trailers,Commentaries,""Behind the Scenes""}","'ancient':19 'chef':17 'easi':1 'fate':4 'girl':11 'gladiat':2 'india':20 'monkey':8 'must':13 'overcom':14 'pastri':16 'stori':5"
276,"Element Freddy","A Awe-Inspiring Reflection of a Waitress And a Squirrel who must Kill a Mad Cow in A Jet Boat",2006,1,6,"4.99",115,"28.99","NC-17","2013-05-26 14:50:58.951","{Commentaries,""Behind the Scenes""}","'awe':5 'awe-inspir':4 'boat':23 'cow':19 'element':1 'freddi':2 'inspir':6 'jet':22 'kill':16 'mad':18 'must':15 'reflect':7 'squirrel':13 'waitress':10"
304,"Fargo Gandhi","A Thrilling Reflection of a Pastry Chef And a Crocodile who must Reach a Teacher in The Outback",2006,1,3,"2.99",130,"28.99","G","2013-05-26 14:50:58.951","{""Deleted Scenes""}","'chef':9 'crocodil':12 'fargo':1 'gandhi':2 'must':14 'outback':20 'pastri':8 'reach':15 'reflect':5 'teacher':17 'thrill':4"
306,"Feathers Metal","A Thoughtful Yarn of a Monkey And a Teacher who must Find a Dog in Australia",2006,1,3,"0.99",104,"12.99","PG-13","2013-05-26 14:50:58.951","{Trailers,""Deleted Scenes""}","'australia':18 'dog':16 'feather':1 'find':14 'metal':2 'monkey':8 'must':13 'teacher':11 'thought':4 'yarn':5"
320,"Flamingos Connecticut","A Fast-Paced Reflection of a Composer And a Composer who must Meet a Cat in The Sahara Desert",2006,1,4,"4.99",80,"28.99","PG-13","2013-05-26 14:50:58.951","{Trailers}","'cat':18 'compos':10,13 'connecticut':2 'desert':22 'fast':5 'fast-pac':4 'flamingo':1 'meet':16 'must':15 'pace':6 'reflect':7 'sahara':21"
328,"Forever Candidate","A Unbelieveable Panorama of a Technical Writer And a Man who must Pursue a Frisbee in A U-Boat",2006,1,7,"2.99",131,"28.99","NC-17","2013-05-26 14:50:58.951","{Commentaries,""Deleted Scenes"",""Behind the Scenes""}","'boat':22 'candid':2 'forev':1 'frisbe':17 'man':12 'must':14 'panorama':5 'pursu':15 'technic':8 'u':21 'u-boat':20 'unbeliev':4 'writer':9"
329,"Forrest Sons","A Thrilling Documentary of a Forensic Psychologist And a Butler who must Defeat a Explorer in A Jet Boat",2006,1,4,"2.99",63,"15.99","R","2013-05-26 14:50:58.951","{Commentaries}","'boat':21 'butler':12 'defeat':15 'documentari':5 'explor':17 'forens':8 'forrest':1 'jet':20 'must':14 'psychologist':9 'son':2 'thrill':4"
342,"Fugitive Maguire","A Taut Epistle of a Feminist And a Sumo Wrestler who must Battle a Crocodile in Australia",2006,1,7,"4.99",83,"28.99","R","2013-05-26 14:50:58.951","{Trailers,Commentaries,""Deleted Scenes""}","'australia':19 'battl':15 'crocodil':17 'epistl':5 'feminist':8 'fugit':1 'maguir':2 'must':14 'sumo':11 'taut':4 'wrestler':12"
344,"Fury Murder","A Lacklusture Reflection of a Boat And a Forensic Psychologist who must Fight a Waitress in A Monastery",2006,1,3,"0.99",178,"28.99","PG-13","2013-05-26 14:50:58.951","{""Deleted Scenes""}","'boat':8 'fight':15 'forens':11 'furi':1 'lacklustur':4 'monasteri':20 'murder':2 'must':14 'psychologist':12 'reflect':5 'waitress':17"
363,"Go Purple","A Fast-Paced Display of a Car And a Database Administrator who must Battle a Woman in A Baloon",2006,1,3,"0.99",54,"12.99","R","2013-05-26 14:50:58.951","{Trailers}","'administr':14 'baloon':22 'battl':17 'car':10 'databas':13 'display':7 'fast':5 'fast-pac':4 'go':1 'must':16 'pace':6 'purpl':2 'woman':19"
386,"Gump Date","A Intrepid Yarn of a Explorer And a Student who must Kill a Husband in An Abandoned Mine Shaft",2006,1,3,"4.99",53,"12.99","NC-17","2013-05-26 14:50:58.951","{""Deleted Scenes""}","'abandon':19 'date':2 'explor':8 'gump':1 'husband':16 'intrepid':4 'kill':14 'mine':20 'must':13 'shaft':21 'student':11 'yarn':5"
449,"Identity Lover","A Boring Tale of a Composer And a Mad Cow who must Defeat a Car in The Outback",2006,1,4,"2.99",119,"12.99","PG-13","2013-05-26 14:50:58.951","{""Deleted Scenes""}","'bore':4 'car':17 'compos':8 'cow':12 'defeat':15 'ident':1 'lover':2 'mad':11 'must':14 'outback':20 'tale':5"
395,"Handicap Boondock","A Beautiful Display of a Pioneer And a Squirrel who must Vanquish a Sumo Wrestler in Soviet Georgia",2006,1,4,"0.99",108,"28.99","R","2013-05-26 14:50:58.951","{Commentaries,""Deleted Scenes"",""Behind the Scenes""}","'beauti':4 'boondock':2 'display':5 'georgia':20 'handicap':1 'must':13 'pioneer':8 'soviet':19 'squirrel':11 'sumo':16 'vanquish':14 'wrestler':17"
400,"Hardly Robbers","A Emotional Character Study of a Hunter And a Car who must Kill a Woman in Berlin",2006,1,7,"2.99",72,"15.99","R","2013-05-26 14:50:58.951","{Trailers,""Behind the Scenes""}","'berlin':19 'car':12 'charact':5 'emot':4 'hard':1 'hunter':9 'kill':15 'must':14 'robber':2 'studi':6 'woman':17"
402,"Harper Dying","A Awe-Inspiring Reflection of a Woman And a Cat who must Confront a Feminist in The Sahara Desert",2006,1,3,"0.99",52,"15.99","G","2013-05-26 14:50:58.951","{Trailers}","'awe':5 'awe-inspir':4 'cat':13 'confront':16 'desert':22 'die':2 'feminist':18 'harper':1 'inspir':6 'must':15 'reflect':7 'sahara':21 'woman':10"
407,"Hawk Chill","A Action-Packed Drama of a Mad Scientist And a Composer who must Outgun a Car in Australia",2006,1,5,"0.99",47,"12.99","PG-13","2013-05-26 14:50:58.951","{""Behind the Scenes""}","'action':5 'action-pack':4 'australia':21 'car':19 'chill':2 'compos':14 'drama':7 'hawk':1 'mad':10 'must':16 'outgun':17 'pack':6 'scientist':11"
408,"Head Stranger","A Thoughtful Saga of a Hunter And a Crocodile who must Confront a Dog in The Gulf of Mexico",2006,1,4,"4.99",69,"28.99","R","2013-05-26 14:50:58.951","{Trailers,Commentaries}","'confront':14 'crocodil':11 'dog':16 'gulf':19 'head':1 'hunter':8 'mexico':21 'must':13 'saga':5 'stranger':2 'thought':4"
424,"Holocaust Highball","A Awe-Inspiring Yarn of a Composer And a Man who must Find a Robot in Soviet Georgia",2006,1,6,"0.99",149,"12.99","R","2013-05-26 14:50:58.951","{""Deleted Scenes""}","'awe':5 'awe-inspir':4 'compos':10 'find':16 'georgia':21 'highbal':2 'holocaust':1 'inspir':6 'man':13 'must':15 'robot':18 'soviet':20 'yarn':7"
426,"Home Pity","A Touching Panorama of a Man And a Secret Agent who must Challenge a Teacher in A MySQL Convention",2006,1,7,"4.99",185,"15.99","R","2013-05-26 14:50:58.951","{Trailers,Commentaries,""Behind the Scenes""}","'agent':12 'challeng':15 'convent':21 'home':1 'man':8 'must':14 'mysql':20 'panorama':5 'piti':2 'secret':11 'teacher':17 'touch':4"
431,"Hoosiers Birdcage","A Astounding Display of a Explorer And a Boat who must Vanquish a Car in The First Manned Space Station",2006,1,3,"2.99",176,"12.99","G","2013-05-26 14:50:58.951","{Trailers,Commentaries,""Deleted Scenes""}","'astound':4 'birdcag':2 'boat':11 'car':16 'display':5 'explor':8 'first':19 'hoosier':1 'man':20 'must':13 'space':21 'station':22 'vanquish':14"
435,"Hotel Happiness","A Thrilling Yarn of a Pastry Chef And a A Shark who must Challenge a Mad Scientist in The Outback",2006,1,6,"4.99",181,"28.99","PG-13","2013-05-26 14:50:58.951","{""Behind the Scenes""}","'challeng':16 'chef':9 'happi':2 'hotel':1 'mad':18 'must':15 'outback':22 'pastri':8 'scientist':19 'shark':13 'thrill':4 'yarn':5"
439,"Hunchback Impossible","A Touching Yarn of a Frisbee And a Dentist who must Fight a Composer in Ancient Japan",2006,1,4,"4.99",151,"28.99","PG-13","2013-05-26 14:50:58.951","{Trailers,""Deleted Scenes""}","'ancient':18 'compos':16 'dentist':11 'fight':14 'frisbe':8 'hunchback':1 'imposs':2 'japan':19 'must':13 'touch':4 'yarn':5"
447,"Ice Crossing","A Fast-Paced Tale of a Butler And a Moose who must Overcome a Pioneer in A Manhattan Penthouse",2006,1,5,"2.99",131,"28.99","R","2013-05-26 14:50:58.951","{""Deleted Scenes""}","'butler':10 'cross':2 'fast':5 'fast-pac':4 'ice':1 'manhattan':21 'moos':13 'must':15 'overcom':16 'pace':6 'penthous':22 'pioneer':18 'tale':7"
451,"Igby Maker","A Epic Documentary of a Hunter And a Dog who must Outgun a Dog in A Baloon Factory",2006,1,7,"4.99",160,"12.99","NC-17","2013-05-26 14:50:58.951","{Trailers,""Behind the Scenes""}","'baloon':19 'documentari':5 'dog':11,16 'epic':4 'factori':20 'hunter':8 'igbi':1 'maker':2 'must':13 'outgun':14"
452,"Illusion Amelie","A Emotional Epistle of a Boat And a Mad Scientist who must Outrace a Robot in An Abandoned Mine Shaft",2006,1,4,"0.99",122,"15.99","R","2013-05-26 14:50:58.951","{Commentaries,""Behind the Scenes""}","'abandon':20 'ameli':2 'boat':8 'emot':4 'epistl':5 'illus':1 'mad':11 'mine':21 'must':14 'outrac':15 'robot':17 'scientist':12 'shaft':22"
468,"Invasion Cyclone","A Lacklusture Character Study of a Mad Scientist And a Womanizer who must Outrace a Explorer in A Monastery",2006,1,5,"2.99",97,"12.99","PG","2013-05-26 14:50:58.951","{Trailers,""Deleted Scenes""}","'charact':5 'cyclon':2 'explor':18 'invas':1 'lacklustur':4 'mad':9 'monasteri':21 'must':15 'outrac':16 'scientist':10 'studi':6 'woman':13"
477,"Jawbreaker Brooklyn","A Stunning Reflection of a Boat And a Pastry Chef who must Succumb a A Shark in A Jet Boat",2006,1,5,"0.99",118,"15.99","PG","2013-05-26 14:50:58.951","{Trailers,""Behind the Scenes""}","'boat':8,22 'brooklyn':2 'chef':12 'jawbreak':1 'jet':21 'must':14 'pastri':11 'reflect':5 'shark':18 'stun':4 'succumb':15"
479,"Jedi Beneath","A Astounding Reflection of a Explorer And a Dentist who must Pursue a Student in Nigeria",2006,1,7,"0.99",128,"12.99","PG","2013-05-26 14:50:58.951","{Trailers,Commentaries,""Deleted Scenes""}","'astound':4 'beneath':2 'dentist':11 'explor':8 'jedi':1 'must':13 'nigeria':18 'pursu':14 'reflect':5 'student':16"
482,"Jeopardy Encino","A Boring Panorama of a Man And a Mad Cow who must Face a Explorer in Ancient India",2006,1,3,"0.99",102,"12.99","R","2013-05-26 14:50:58.951","{Trailers,Commentaries}","'ancient':19 'bore':4 'cow':12 'encino':2 'explor':17 'face':15 'india':20 'jeopardi':1 'mad':11 'man':8 'must':14 'panorama':5"
497,"Kill Brotherhood","A Touching Display of a Hunter And a Secret Agent who must Redeem a Husband in The Outback",2006,1,4,"0.99",54,"15.99","G","2013-05-26 14:50:58.951","{Trailers,Commentaries}","'agent':12 'brotherhood':2 'display':5 'hunter':8 'husband':17 'kill':1 'must':14 'outback':20 'redeem':15 'secret':11 'touch':4"
517,"Lesson Cleopatra","A Emotional Display of a Man And a Explorer who must Build a Boy in A Manhattan Penthouse",2006,1,3,"0.99",167,"28.99","NC-17","2013-05-26 14:50:58.951","{""Deleted Scenes"",""Behind the Scenes""}","'boy':16 'build':14 'cleopatra':2 'display':5 'emot':4 'explor':11 'lesson':1 'man':8 'manhattan':19 'must':13 'penthous':20"
518,"Liaisons Sweet","A Boring Drama of a A Shark And a Explorer who must Redeem a Waitress in The Canadian Rockies",2006,1,5,"4.99",140,"15.99","PG","2013-05-26 14:50:58.951","{Commentaries,""Behind the Scenes""}","'bore':4 'canadian':20 'drama':5 'explor':12 'liaison':1 'must':14 'redeem':15 'rocki':21 'shark':9 'sweet':2 'waitress':17"
520,"License Weekend","A Insightful Story of a Man And a Husband who must Overcome a Madman in A Monastery",2006,1,7,"2.99",91,"28.99","NC-17","2013-05-26 14:50:58.951","{""Deleted Scenes"",""Behind the Scenes""}","'husband':11 'insight':4 'licens':1 'madman':16 'man':8 'monasteri':19 'must':13 'overcom':14 'stori':5 'weekend':2"
521,"Lies Treatment","A Fast-Paced Character Study of a Dentist And a Moose who must Defeat a Composer in The First Manned Space Station",2006,1,7,"4.99",147,"28.99","NC-17","2013-05-26 14:50:58.951","{Commentaries,""Deleted Scenes"",""Behind the Scenes""}","'charact':7 'compos':19 'defeat':17 'dentist':11 'fast':5 'fast-pac':4 'first':22 'lie':1 'man':23 'moos':14 'must':16 'pace':6 'space':24 'station':25 'studi':8 'treatment':2"
529,"Lonely Elephant","A Intrepid Story of a Student And a Dog who must Challenge a Explorer in Soviet Georgia",2006,1,3,"2.99",67,"12.99","G","2013-05-26 14:50:58.951","{Trailers,Commentaries,""Deleted Scenes"",""Behind the Scenes""}","'challeng':14 'dog':11 'eleph':2 'explor':16 'georgia':19 'intrepid':4 'lone':1 'must':13 'soviet':18 'stori':5 'student':8"
532,"Loser Hustler","A Stunning Drama of a Robot And a Feminist who must Outgun a Butler in Nigeria",2006,1,5,"4.99",80,"28.99","PG","2013-05-26 14:50:58.951","{""Deleted Scenes"",""Behind the Scenes""}","'butler':16 'drama':5 'feminist':11 'hustler':2 'loser':1 'must':13 'nigeria':18 'outgun':14 'robot':8 'stun':4"
542,"Lust Lock","A Fanciful Panorama of a Hunter And a Dentist who must Meet a Secret Agent in The Sahara Desert",2006,1,3,"2.99",52,"28.99","G","2013-05-26 14:50:58.951","{Trailers,Commentaries,""Behind the Scenes""}","'agent':17 'dentist':11 'desert':21 'fanci':4 'hunter':8 'lock':2 'lust':1 'meet':14 'must':13 'panorama':5 'sahara':20 'secret':16"
549,"Magnolia Forrester","A Thoughtful Documentary of a Composer And a Explorer who must Conquer a Dentist in New Orleans",2006,1,4,"0.99",171,"28.99","PG-13","2013-05-26 14:50:58.951","{Trailers,Commentaries,""Deleted Scenes""}","'compos':8 'conquer':14 'dentist':16 'documentari':5 'explor':11 'forrest':2 'magnolia':1 'must':13 'new':18 'orlean':19 'thought':4"
552,"Majestic Floats","A Thrilling Character Study of a Moose And a Student who must Escape a Butler in The First Manned Space Station",2006,1,5,"0.99",130,"15.99","PG","2013-05-26 14:50:58.951","{Trailers}","'butler':17 'charact':5 'escap':15 'first':20 'float':2 'majest':1 'man':21 'moos':9 'must':14 'space':22 'station':23 'student':12 'studi':6 'thrill':4"
553,"Maker Gables","A Stunning Display of a Moose And a Database Administrator who must Pursue a Composer in A Jet Boat",2006,1,4,"0.99",136,"12.99","PG-13","2013-05-26 14:50:58.951","{""Deleted Scenes"",""Behind the Scenes""}","'administr':12 'boat':21 'compos':17 'databas':11 'display':5 'gabl':2 'jet':20 'maker':1 'moos':8 'must':14 'pursu':15 'stun':4"
562,"Masked Bubble","A Fanciful Documentary of a Pioneer And a Boat who must Pursue a Pioneer in An Abandoned Mine Shaft",2006,1,6,"0.99",151,"12.99","PG-13","2013-05-26 14:50:58.951","{Commentaries,""Behind the Scenes""}","'abandon':19 'boat':11 'bubbl':2 'documentari':5 'fanci':4 'mask':1 'mine':20 'must':13 'pioneer':8,16 'pursu':14 'shaft':21"
580,"Mine Titans","A Amazing Yarn of a Robot And a Womanizer who must Discover a Forensic Psychologist in Berlin",2006,1,3,"4.99",166,"12.99","PG-13","2013-05-26 14:50:58.951","{Trailers,""Deleted Scenes""}","'amaz':4 'berlin':19 'discov':14 'forens':16 'mine':1 'must':13 'psychologist':17 'robot':8 'titan':2 'woman':11 'yarn':5"
592,"Monster Spartacus","A Fast-Paced Story of a Waitress And a Cat who must Fight a Girl in Australia",2006,1,6,"2.99",107,"28.99","PG","2013-05-26 14:50:58.951","{Commentaries,""Behind the Scenes""}","'australia':20 'cat':13 'fast':5 'fast-pac':4 'fight':16 'girl':18 'monster':1 'must':15 'pace':6 'spartacus':2 'stori':7 'waitress':10"
597,"Moonwalker Fool","A Epic Drama of a Feminist And a Pioneer who must Sink a Composer in New Orleans",2006,1,5,"4.99",184,"12.99","G","2013-05-26 14:50:58.951","{Trailers,""Deleted Scenes""}","'compos':16 'drama':5 'epic':4 'feminist':8 'fool':2 'moonwalk':1 'must':13 'new':18 'orlean':19 'pioneer':11 'sink':14"
